+------+--------------+--------------+-----------+
|   ID |   Rank (580) |   Percentile |   Av Plus |
| 1022 |          248 |     57.7586  |      9.83 |
| 1043 |          430 |     26.2069  |    -28.17 |
| 1040 |          465 |     20.3448  |    -37.17 |
| 1056 |          378 |     35.1724  |    -17.17 |
| 1057 |          542 |      7.06897 |    -66.17 |
| 1069 |          524 |      9.82759 |    -60.17 |
| 1075 |          137 |     77.2414  |     31.83 |
| 1099 |          272 |     53.7931  |      3.83 |
| 1104 |          110 |     81.5517  |     37.83 |
| 1115 |          495 |     15.1724  |    -48.17 |
| 1126 |          362 |     37.931   |    -13.17 |
| 1134 |          320 |     45.6897  |     -4.17 |
| 1149 |          358 |     38.7931  |    -12.17 |
| 1168 |          448 |     23.2759  |    -32.17 |
| 1162 |          495 |     15.1724  |    -48.17 |
| 1179 |          564 |      2.93103 |    -74.17 |
| 1175 |           12 |     98.2759  |     81.83 |
| 1176 |           27 |     95.5172  |     64.83 |
| 1172 |          548 |      6.03448 |    -68.17 |
| 1173 |          281 |     52.2414  |      1.83 |
| 1174 |          114 |     80.8621  |     36.83 |
| 1178 |          390 |     33.1034  |    -19.17 |
| 1177 |          320 |     45.6897  |     -4.17 |
| 1171 |          132 |     77.5862  |     32.83 |
| 1170 |          110 |     81.5517  |     37.83 |
| 1180 |          227 |     61.3793  |     13.83 |
| 1187 |           96 |     83.9655  |     41.83 |
| 1181 |          288 |     51.0345  |      0.83 |
| 1186 |           34 |     94.6552  |     61.83 |
| 1182 |            6 |     99.3103  |     85.83 |
| 1183 |          520 |     10.6897  |    -57.17 |
| 1184 |          465 |     20.3448  |    -37.17 |
| 1188 |           12 |     98.2759  |     81.83 |
| 1189 |           42 |     93.2759  |     58.83 |
| 1191 |          205 |     65.3448  |     18.83 |
| 1195 |          340 |     42.2414  |     -7.17 |
| 1194 |           54 |     91.0345  |     53.83 |
| 1199 |          465 |     20.3448  |    -37.17 |
| 1196 |          159 |     73.2759  |     27.83 |
| 1198 |           80 |     86.3793  |     46.83 |
| 1192 |          142 |     75.6897  |     30.83 |
| 1197 |          468 |     19.4828  |    -38.17 |
| 1204 |           90 |     85       |     43.83 |
| 1209 |          418 |     28.7931  |    -25.17 |
| 1205 |          159 |     73.2759  |     27.83 |
| 1203 |          293 |     50       |     -0.17 |
| 1206 |          306 |     47.931   |     -2.17 |
| 1207 |          148 |     75.3448  |     29.83 |
| 1200 |           90 |     85       |     43.83 |
| 1208 |          384 |     34.4828  |    -18.17 |
| 1218 |          217 |     63.1034  |     15.83 |
| 1210 |          312 |     46.7241  |     -3.17 |
| 1212 |          119 |     80.1724  |     35.83 |
| 1211 |          248 |     57.7586  |      9.83 |
| 1213 |          479 |     17.931   |    -43.17 |
| 1214 |          199 |     66.2069  |     19.83 |
| 1219 |          476 |     18.2759  |    -42.17 |
| 1215 |          148 |     75.3448  |     29.83 |
| 1217 |          384 |     34.4828  |    -18.17 |
| 1216 |          166 |     72.069   |     26.83 |
