ID,Section,Lab-01,Lab-02,Lab-03,Lab-04,Lab-05,Lab-06,Lab-07,Lab-08,Lab-09 (17.5),Lab-10,Best 8,Normalize,Compre quiz(60),Total,Total
2022ABPS1604P,P7N,15,16.5,17,16.5,17.5,17.5,0,0,17.5,16.5,134,134,10,144,144
2022ABPS1635P,P7N,15,17,17,17,15,16.5,17.5,5.5,12,16.5,131.5,131.5,30,161.5,162
2022B1PS1064P,P7N,16.5,17,16.5,17,17.5,16.5,17.5,17.5,16.5,16.5,136,136,33,169,169
2022B1PS1108P,P7N,15,16.5,17.5,17.5,17.5,0,17.5,5.5,12,17.5,131,131,37.5,168.5,169
2022B1PS1589P,P7N,15,16.5,17.5,17.5,17.5,15,17.5,5.5,11.5,17.5,134,134,31,165,165
2022B1PS1592P,P7N,15,16.5,17,17.5,5.5,17.5,17.5,17.5,5.5,16.5,135,135,5,140,140
2022B1PS1624P,P7N,14.5,16.5,17.5,16,17.5,16.5,17.5,17.5,5.5,17,136,136,10,146,146
2022B1PS1722P,P7N,17.5,16.5,17,17.5,17.5,16.5,17.5,5.5,11.5,16.5,136.5,136.5,9,145.5,146
2022B1PS1735P,P7N,17,17.5,17.5,15,16.5,15.5,16.5,16.5,17.5,17.5,136.5,136.5,13,149.5,150
2022B2PS1582P,P7N,17,16.5,17.5,17.5,0,17,17.5,17.5,17.5,5.5,138,138,18,156,156
2022B2PS1680P,P7N,16.5,17.5,17.5,17.5,17.5,5.5,0,12,17.5,17.5,133.5,133.5,22.5,156,156
2022B3PS0625P,P7N,17,16.5,17.5,17.5,0,16.5,17.5,17.5,0,16.5,136.5,136.5,30.5,167,167
2022B3PS1242P,P7N,15,17,17,16,17.5,17,17.5,17.5,0,17.5,137,137,26.5,163.5,164
2022B3PS1271P,P7N,17,0,0,16.5,17.5,0,17.5,16.5,17,17.5,119.5,119.5,37.5,157,157
2022B4PS0627P,P7N,17,15.5,17.5,17,15.5,17,16.5,16.5,16.5,17.5,135.5,135.5,21.5,157,157
2022B4PS1310P,P7N,13.5,16.5,17,17.5,17.5,17,17.5,16.5,16,17.5,137,137,30,167,167
2022B4PS1564P,P7N,17.5,11.5,0,17.5,17.5,17.5,17.5,17,16.5,17.5,138.5,138.5,31.5,170,170
2022B5PS0729P,P7N,17,17,17.5,17.5,17.5,17,17.5,17.5,17,17.5,139,139,22.5,161.5,162
2022B5PS1305P,P7N,17,17.5,17.5,16.5,17.5,5.5,12,17,17,0,132,132,51,183,183
2022A1PS1311P,P8N,17.5,15,17.5,17.5,17.5,16.5,0,17.5,17.5,17,138.5,138.5,38,176.5,177
2022A1PS1328P,P8N,17.5,17.5,17.5,16,15,17.5,17.5,17,17,17.5,139,139,39,178,178
2022A1PS1351P,P8N,0,13,16.5,17,8.5,14,16.5,0,17.5,17.5,120.5,120.5,8.5,129,129
2022A1PS1565P,P8N,17.5,16.5,17,17,16,17.5,17.5,14,16,17,136,136,19,155,155
2022A1PS1596P,P8N,5.5,17.5,17.5,16.5,17.5,17.5,17,16.5,17,17.5,138,138,25,163,163
2022A1PS1631P,P8N,14.5,16.5,0,0,17.5,0,0,17.5,17.5,17.5,101,101,15,116,116
2022A2PS1711P,P8N,0,15,17.5,0,17.5,16.5,17.5,17.5,17.5,0,119,119,12,131,131
2022A3PS1195P,P8N,17.5,17.5,17.5,17.5,17.5,17.5,17,17.5,17,17.5,140,140,40,180,180
2022A3PS1203P,P8N,17,17.5,17.5,17,17.5,17.5,0,16.5,17,17.5,138.5,138.5,25,163.5,164
2022A3PS1209P,P8N,17.5,12,11.5,17,17,17,17.5,9.5,16,17.5,131.5,131.5,34,165.5,166
2022A3PS1214P,P8N,17.5,16,17.5,17.5,17.5,16.5,0,17.5,17.5,4.5,137.5,137.5,30,167.5,168
2022A3PS1229P,P8N,17.5,16.5,17.5,17,16.5,17.5,17.5,11.5,16.5,0,136.5,136.5,31.5,168,168
2022A3PS1232P,P8N,17.5,11.5,0,17.5,17.5,15.5,17,17.5,17.5,17.5,137.5,137.5,42.5,180,180
2022A3PS1234P,P8N,17.5,17.5,17,17.5,13.5,16.5,0,17.5,17.5,17.5,138.5,138.5,40,178.5,179
2022A4PS0962P,P8N,15.5,17.5,16,17.5,16.5,0,17.5,17.5,16,17,135.5,135.5,1.5,137,137
2022A4PS0975P,P8N,14.5,17.5,17.5,17.5,17.5,15,17,17.5,17.5,17.5,139.5,139.5,17,156.5,157
2022A4PS1278P,P8N,15,17.5,17.5,17.5,17.5,17,17.5,17.5,17.5,16.5,139.5,139.5,40,179.5,180
2022A4PS1293P,P8N,14,17.5,0,17.5,17.5,17,17.5,17.5,17,15.5,137,137,23.5,160.5,161
2022A4PS1294P,P8N,16,17.5,0,0,17.5,17.5,17,17.5,16.5,17,136.5,136.5,14.5,151,151
2022A7PS0066P,P8N,0,17.5,11.5,17.5,17.5,15,14.5,17.5,16.5,16.5,132.5,132.5,9,141.5,142
2022A7PS1178P,P8N,17,17.5,14.5,17.5,17.5,16.5,17.5,17.5,17.5,17,139,139,23,162,162
2022A7PS1179P,P8N,17.5,17.5,14.5,5.5,16,5.5,16.5,17.5,17.5,17.5,134.5,134.5,6,140.5,141
2022A7PS1186P,P8N,15.5,17.5,17,17.5,17.5,17.5,17.5,17,17.5,16.5,139,139,46,185,185
2022A8PS1236P,P8N,17.5,17.5,17.5,16,17.5,17.5,16.5,16.5,17,17.5,138.5,138.5,32,170.5,171
2022A8PS1261P,P8N,17.5,16.5,17,17.5,17.5,17,17.5,0,17,17,138,138,46,184,184
2022A8PS1263P,P8N,14.5,17.5,14.5,17.5,17,5.5,16.5,17.5,17.5,0,132.5,132.5,30.5,163,163
2022A8PS1267P,P8N,17.5,15.5,17.5,0,17.5,17,17.5,17.5,17.5,0,137.5,137.5,44,181.5,182
2022A8PS1720P,P8N,16.5,16.5,14.5,0,15.5,15,17,17,17.5,17.5,132.5,132.5,22.5,155,155
2022A8PS1732P,P8N,0,17,14.5,17,17.5,17,17,17,17,17.5,137,137,31.5,168.5,169
2022ABPS1331P,P8N,17,17.5,16,17.5,14,5.5,17,17.5,17.5,17.5,137.5,137.5,31,168.5,169
2022ABPS1566P,P8N,16.5,17.5,17.5,17.5,17.5,17.5,17,16.5,0,17.5,138.5,138.5,39,177.5,178
2022ABPS1605P,P8N,17.5,10.5,8.5,17,17,17.5,17.5,15.5,16.5,17,135.5,135.5,25.5,161,161
2022B1PS1588P,P8N,17,17.5,17.5,17.5,17.5,17.5,17.5,17.5,0,17,139.5,139.5,32,171.5,172
2022B1PS1660P,P8N,16.5,13.5,17.5,17,17.5,17,17,17.5,17.5,17,138,138,5.5,143.5,144
2022B2PS1344P,P8N,17.5,17,17.5,16.5,17.5,17,17.5,17.5,17.5,4.5,139,139,30,169,169
2022B2PS1350P,P8N,17.5,14,17,16.5,15.5,17.5,17.5,12.5,5.5,0,128,128,25,153,153
2022B2PS1577P,P8N,17,14.5,17,13,17.5,17.5,0,17,17.5,17.5,135.5,135.5,24.5,160,160
2022B2PS1627P,P8N,17,16,17.5,17,17,16.5,0,17.5,17.5,15.5,136,136,24,160,160
2022B2PS1704P,P8N,17,17,15.5,16.5,17.5,5.5,17,17.5,17.5,17.5,137.5,137.5,30,167.5,168
2022B3PS1247P,P8N,17.5,15.5,17.5,16.5,16.5,17.5,17.5,5.5,0,17.5,136,136,27,163,163
2022B4PS1308P,P8N,17.5,16.5,17,17.5,0,15.5,16.5,17.5,17.5,17.5,137.5,137.5,36.5,174,174
2022B5PS1288P,P8N,16.5,15.5,17.5,17.5,17.5,16.5,17,17.5,17.5,17,138,138,28,166,166
2022A1PS1306P,P9N,0,16.5,17.5,0,17.5,17.5,16.5,16,17,17.5,136,136,36,172,172
2022A2PS1682P,P9N,5.5,0,14.5,15,15.5,0,16.5,0,17,17.5,101.5,101.5,11.5,113,113
2022A3PS0034P,P9N,16.5,17.5,17.5,17.5,17.5,17.5,16.5,16.5,17.5,17.5,139,139,32,171,171
2022A3PS0394P,P9N,16.5,17.5,17.5,17,16.5,0,0,16.5,17,17.5,136,136,32.5,168.5,169
2022A3PS0448P,P9N,16.5,14.5,17,17,16.5,17.5,5.5,16.5,17,17.5,135.5,135.5,28.5,164,164
2022A3PS1217P,P9N,17.5,17.5,17.5,17.5,17.5,17.5,16.5,0,0,17.5,139,139,37.5,176.5,177
2022A3PS1222P,P9N,16.5,0,14.5,17,17.5,17.5,17.5,16.5,17,17.5,137,137,32,169,169
2022A3PS1230P,P9N,16.5,16.5,17.5,17.5,17.5,17.5,5.5,16,17,17.5,137.5,137.5,46.5,184,184
2022A3PS1233P,P9N,17.5,17.5,14.5,16.5,15.5,17.5,0,16.5,17,0,132.5,132.5,40.5,173,173
2022A4PS0026P,P9N,15.5,0,0,15,17.5,16.5,0,5.5,0,0,70,70,0,70,70
2022A4PS0543P,P9N,17.5,17.5,16.5,17,17.5,17.5,17.5,17,0,0,138,138,27,165,165
2022A4PS0546P,P9N,16.5,17.5,16.5,17,17.5,5.5,0,0,16,17.5,124,124,20.5,144.5,145
2022A4PS0556P,P9N,16.5,17.5,17,17,16.5,17.5,16.5,16,17.5,17.5,137,137,32.5,169.5,170
2022A4PS0719P,P9N,16.5,17.5,17,17,17.5,17.5,16.5,0,16.5,17.5,137,137,34.5,171.5,172
2022A4PS1272P,P9N,16.5,0,14,16,15.5,0,0,16.5,17,5.5,101,101,37.5,138.5,139
2022A4PS1276P,P9N,17.5,0,14.5,16.5,0,17.5,16.5,16,16.5,17.5,132.5,132.5,27,159.5,160
2022A4PS1291P,P9N,16.5,17.5,17.5,0,17.5,17.5,0,15.5,17.5,17.5,137,137,37.5,174.5,175
2022A5PS1412P,P9N,16.5,14.5,16.5,17,15.5,17.5,5.5,16.5,17,17.5,134,134,27.5,161.5,162
2022A5PS1444P,P9N,17,15.5,17,17,17.5,17.5,16,0,16.5,17.5,136,136,3.5,139.5,140
2022A7PS0017P,P9N,16.5,17.5,17.5,15.5,17.5,16.5,17.5,16.5,17.5,17.5,138,138,27.5,165.5,166
2022A7PS0075P,P9N,0,17.5,0,14,16.5,5,5.5,0,5.5,5.5,69.5,69.5,16.5,86,86
2022A7PS0091P,P9N,17.5,17.5,17,17.5,0,16.5,16.5,16.5,15,0,134,134,43.5,177.5,178
2022A7PS0092P,P9N,0,16.5,13,5,0,0,0,16.5,17,0,68,68,,68,68
2022A7PS0156P,P9N,5.5,16.5,14.5,17.5,0,0,0,17.5,17,0,88.5,88.5,36.5,125,125
2022A7PS1174P,P9N,17.5,17.5,14,0,17.5,17.5,16,16.5,17.5,17.5,137.5,137.5,34,171.5,172
2022A7PS1180P,P9N,17.5,17.5,14.5,17,16.5,17.5,17.5,16.5,17,0,137,137,30.5,167.5,168
2022A8PS1225P,P9N,16.5,17.5,17.5,17,17.5,17,0,16.5,0,17.5,137,137,32,169,169
2022AAPS0217P,P9N,17,17.5,17.5,17,17.5,16.5,5.5,0,15.5,0,124,124,44,168,168
2022AAPS0249P,P9N,5.5,16.5,14,17,0,17.5,0,16,16.5,17.5,120.5,120.5,25.5,146,146
2022AAPS0258P,P9N,16.5,17.5,17.5,17,17.5,17.5,16,17.5,16,0,137,137,31,168,168
2022ABPS1358P,P9N,16.5,15,15,17,17.5,17.5,0,0,11.5,17.5,127.5,127.5,21,148.5,149
2022ABPS1569P,P9N,15,17.5,14.5,16,17.5,0,16.5,16,0,17.5,130.5,130.5,34,164.5,165
2022B1PS0930P,P9N,16.5,17.5,17.5,17.5,17.5,16.5,5.5,16,17,17.5,137.5,137.5,40,177.5,178
2022B2PS1570P,P9N,16.5,0,16.5,17.5,17.5,17.5,5.5,16.5,10,17.5,129.5,129.5,14,143.5,144
2022B2TS1537P,P9N,17,17.5,17,17.5,0,0,0,0,0,0,69,69,,69,69
2022B3PS0374P,P9N,17.5,17.5,17.5,16,17.5,17.5,16.5,16.5,17.5,17.5,139,139,39.5,178.5,179
2022B3PS0401P,P9N,5.5,14.5,0,17.5,17.5,17.5,13,16.5,16,17.5,130,130,18.5,148.5,149
2022B3PS1251P,P9N,16.5,0,14.5,0,17.5,17.5,17,16.5,16,17.5,133,133,30.5,163.5,164
2022B4PS0594P,P9N,17.5,14.5,17.5,13.5,17.5,17.5,16.5,0,0,17.5,132,132,34,166,166
2022B4PS0816P,P9N,16.5,17.5,14.5,15,17.5,17.5,16,16.5,16.5,0,133,133,28,161,161
2022B4PS0837P,P9N,17.5,17.5,17.5,17.5,17.5,17.5,16.5,16.5,17.5,17.5,140,140,44.5,184.5,185
2022B4PS1047P,P9N,16.5,14.5,17.5,16.5,16.5,16.5,0,16.5,17,17.5,134.5,134.5,44,178.5,179
2022B5PS0672P,P9N,17,17.5,14.5,17.5,0,17.5,16,5.5,0,0,105.5,105.5,36.5,142,142
2022B5PS0783P,P9N,16.5,17.5,16,0,17.5,17.5,16,17.5,0,17.5,136,136,33.5,169.5,170
2022B5PS0952P,P9N,17.5,0,17,15.5,16.5,17.5,5.5,0,16.5,0,106,106,10,116,116
2022B5PS1054P,P9N,13.5,17,16.5,17,17.5,0,0,16.5,0,17,115,115,19,134,134
2022B5PS1066P,P9N,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,0,17.5,140,140,20.5,160.5,161
